nivel_geo,abrangencia,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,ano_mes,formulario_clean,evento_clean,arma,num_total,num_fem,num_masc,pop_total,pop_fem,pop_masc
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-06,Formulário 6,Arma de Fogo Apreendida,Rifle,8,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-06,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,2,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 6,Arma de Fogo Apreendida,Carabina,17,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 6,Arma de Fogo Apreendida,Espingarda,224,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 6,Arma de Fogo Apreendida,Fuzil,7,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 6,Arma de Fogo Apreendida,Outra,47,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 6,Arma de Fogo Apreendida,Pistola,160,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 6,Arma de Fogo Apreendida,Revolver,369,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 6,Arma de Fogo Apreendida,Rifle,8,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 6,Arma de Fogo Apreendida,Carabina,14,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 6,Arma de Fogo Apreendida,Espingarda,213,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 6,Arma de Fogo Apreendida,Fuzil,7,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 6,Arma de Fogo Apreendida,Outra,38,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 6,Arma de Fogo Apreendida,Pistola,154,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 6,Arma de Fogo Apreendida,Revolver,393,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 6,Arma de Fogo Apreendida,Rifle,9,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,3,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 6,Arma de Fogo Apreendida,Carabina,21,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 6,Arma de Fogo Apreendida,Espingarda,180,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 6,Arma de Fogo Apreendida,Fuzil,8,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 6,Arma de Fogo Apreendida,Outra,51,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 6,Arma de Fogo Apreendida,Pistola,136,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 6,Arma de Fogo Apreendida,Revolver,348,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 6,Arma de Fogo Apreendida,Rifle,15,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,3,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 6,Arma de Fogo Apreendida,Carabina,22,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 6,Arma de Fogo Apreendida,Espingarda,265,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 6,Arma de Fogo Apreendida,Fuzil,8,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 6,Arma de Fogo Apreendida,Outra,39,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 6,Arma de Fogo Apreendida,Pistola,164,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 6,Arma de Fogo Apreendida,Revolver,418,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 6,Arma de Fogo Apreendida,Rifle,15,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,1,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 6,Arma de Fogo Apreendida,Carabina,25,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 6,Arma de Fogo Apreendida,Espingarda,221,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 6,Arma de Fogo Apreendida,Fuzil,8,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 6,Arma de Fogo Apreendida,Metralhadora,2,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 6,Arma de Fogo Apreendida,Outra,63,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 6,Arma de Fogo Apreendida,Pistola,153,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 6,Arma de Fogo Apreendida,Revolver,391,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 6,Arma de Fogo Apreendida,Rifle,5,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,4,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 6,Arma de Fogo Apreendida,Carabina,20,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 6,Arma de Fogo Apreendida,Espingarda,156,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 6,Arma de Fogo Apreendida,Fuzil,2,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 6,Arma de Fogo Apreendida,Outra,37,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 6,Arma de Fogo Apreendida,Pistola,108,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 6,Arma de Fogo Apreendida,Revolver,330,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 6,Arma de Fogo Apreendida,Rifle,8,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,1,,,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 6,Arma de Fogo Apreendida,Carabina,14,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 6,Arma de Fogo Apreendida,Espingarda,149,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 6,Arma de Fogo Apreendida,Fuzil,8,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 6,Arma de Fogo Apreendida,Outra,31,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 6,Arma de Fogo Apreendida,Pistola,204,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 6,Arma de Fogo Apreendida,Revolver,394,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 6,Arma de Fogo Apreendida,Rifle,7,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-01,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,1,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 6,Arma de Fogo Apreendida,Carabina,15,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 6,Arma de Fogo Apreendida,Espingarda,176,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 6,Arma de Fogo Apreendida,Fuzil,6,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 6,Arma de Fogo Apreendida,Outra,28,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 6,Arma de Fogo Apreendida,Pistola,163,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 6,Arma de Fogo Apreendida,Revolver,334,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 6,Arma de Fogo Apreendida,Rifle,7,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-02,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,1,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 6,Arma de Fogo Apreendida,Carabina,31,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 6,Arma de Fogo Apreendida,Espingarda,206,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 6,Arma de Fogo Apreendida,Fuzil,4,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 6,Arma de Fogo Apreendida,Outra,51,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 6,Arma de Fogo Apreendida,Pistola,190,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 6,Arma de Fogo Apreendida,Revolver,414,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 6,Arma de Fogo Apreendida,Rifle,13,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-03,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,1,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 6,Arma de Fogo Apreendida,Carabina,23,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 6,Arma de Fogo Apreendida,Espingarda,176,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 6,Arma de Fogo Apreendida,Fuzil,1,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 6,Arma de Fogo Apreendida,Outra,104,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 6,Arma de Fogo Apreendida,Pistola,162,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 6,Arma de Fogo Apreendida,Revolver,388,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 6,Arma de Fogo Apreendida,Rifle,5,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-04,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 6,Arma de Fogo Apreendida,Carabina,10,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 6,Arma de Fogo Apreendida,Espingarda,170,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 6,Arma de Fogo Apreendida,Fuzil,2,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 6,Arma de Fogo Apreendida,Outra,39,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 6,Arma de Fogo Apreendida,Pistola,166,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 6,Arma de Fogo Apreendida,Revolver,417,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 6,Arma de Fogo Apreendida,Rifle,8,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,1,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 6,Arma de Fogo Apreendida,Carabina,26,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 6,Arma de Fogo Apreendida,Espingarda,158,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 6,Arma de Fogo Apreendida,Fuzil,10,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 6,Arma de Fogo Apreendida,Outra,58,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 6,Arma de Fogo Apreendida,Pistola,156,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 6,Arma de Fogo Apreendida,Revolver,342,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 6,Arma de Fogo Apreendida,Rifle,5,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 6,Arma de Fogo Apreendida,Carabina,11,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 6,Arma de Fogo Apreendida,Espingarda,184,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 6,Arma de Fogo Apreendida,Fuzil,5,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 6,Arma de Fogo Apreendida,Outra,43,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 6,Arma de Fogo Apreendida,Pistola,184,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 6,Arma de Fogo Apreendida,Revolver,357,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 6,Arma de Fogo Apreendida,Rifle,7,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 6,Arma de Fogo Apreendida,Carabina,26,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 6,Arma de Fogo Apreendida,Espingarda,187,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 6,Arma de Fogo Apreendida,Fuzil,6,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 6,Arma de Fogo Apreendida,Outra,47,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 6,Arma de Fogo Apreendida,Pistola,238,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 6,Arma de Fogo Apreendida,Revolver,412,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 6,Arma de Fogo Apreendida,Rifle,13,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 6,Arma de Fogo Apreendida,Carabina,27,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 6,Arma de Fogo Apreendida,Espingarda,154,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 6,Arma de Fogo Apreendida,Fuzil,5,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 6,Arma de Fogo Apreendida,Outra,45,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 6,Arma de Fogo Apreendida,Pistola,207,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 6,Arma de Fogo Apreendida,Revolver,339,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 6,Arma de Fogo Apreendida,Rifle,9,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,1,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 6,Arma de Fogo Apreendida,Carabina,13,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 6,Arma de Fogo Apreendida,Espingarda,187,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 6,Arma de Fogo Apreendida,Fuzil,5,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 6,Arma de Fogo Apreendida,Outra,37,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 6,Arma de Fogo Apreendida,Pistola,200,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 6,Arma de Fogo Apreendida,Revolver,312,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 6,Arma de Fogo Apreendida,Rifle,9,,,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11227789,5773931,5453858
