nivel_geo,abrangencia,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,ano_mes,formulario_clean,evento_clean,faixa_etaria,num_total,num_fem,num_masc,pop_total,pop_fem,pop_masc
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-12,Formulário 7,Pessoa Desaparecida,Maior de Idade,420,139,281,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-12,Formulário 7,Pessoa Desaparecida,Menor de Idade,370,197,173,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-12,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-12,Formulário 7,Pessoa Localizada,Maior de Idade,357,132,225,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2018,2018-12,Formulário 7,Pessoa Localizada,Menor de Idade,279,144,135,11167531,5740657,5426874
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-01,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-01,Formulário 7,Pessoa Desaparecida,Maior de Idade,484,151,333,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-01,Formulário 7,Pessoa Desaparecida,Menor de Idade,372,218,154,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-01,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-01,Formulário 7,Pessoa Localizada,Maior de Idade,472,167,305,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-01,Formulário 7,Pessoa Localizada,Menor de Idade,349,197,152,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-02,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-02,Formulário 7,Pessoa Desaparecida,Maior de Idade,413,140,273,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-02,Formulário 7,Pessoa Desaparecida,Menor de Idade,328,201,127,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-02,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-02,Formulário 7,Pessoa Localizada,Maior de Idade,376,131,245,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-02,Formulário 7,Pessoa Localizada,Menor de Idade,314,162,152,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-03,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-03,Formulário 7,Pessoa Desaparecida,Maior de Idade,426,130,296,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-03,Formulário 7,Pessoa Desaparecida,Menor de Idade,341,195,146,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-03,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-03,Formulário 7,Pessoa Localizada,Maior de Idade,393,138,255,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-03,Formulário 7,Pessoa Localizada,Menor de Idade,294,162,132,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-04,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-04,Formulário 7,Pessoa Desaparecida,Maior de Idade,377,117,260,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-04,Formulário 7,Pessoa Desaparecida,Menor de Idade,368,210,158,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-04,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-04,Formulário 7,Pessoa Localizada,Maior de Idade,512,197,315,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-04,Formulário 7,Pessoa Localizada,Menor de Idade,325,177,148,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-05,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-05,Formulário 7,Pessoa Desaparecida,Maior de Idade,400,110,290,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-05,Formulário 7,Pessoa Desaparecida,Menor de Idade,342,198,144,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-05,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-05,Formulário 7,Pessoa Localizada,Maior de Idade,426,150,276,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-05,Formulário 7,Pessoa Localizada,Menor de Idade,320,178,142,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-06,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-06,Formulário 7,Pessoa Desaparecida,Maior de Idade,382,130,252,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-06,Formulário 7,Pessoa Desaparecida,Menor de Idade,337,194,143,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-06,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-06,Formulário 7,Pessoa Localizada,Maior de Idade,399,149,250,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-06,Formulário 7,Pessoa Localizada,Menor de Idade,378,226,152,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-07,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-07,Formulário 7,Pessoa Desaparecida,Maior de Idade,345,99,246,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-07,Formulário 7,Pessoa Desaparecida,Menor de Idade,256,152,104,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-07,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-07,Formulário 7,Pessoa Localizada,Maior de Idade,404,130,274,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-07,Formulário 7,Pessoa Localizada,Menor de Idade,349,204,145,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-08,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-08,Formulário 7,Pessoa Desaparecida,Maior de Idade,385,103,282,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-08,Formulário 7,Pessoa Desaparecida,Menor de Idade,342,206,136,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-08,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-08,Formulário 7,Pessoa Localizada,Maior de Idade,423,132,291,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-08,Formulário 7,Pessoa Localizada,Menor de Idade,359,215,144,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-09,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-09,Formulário 7,Pessoa Desaparecida,Maior de Idade,367,114,253,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-09,Formulário 7,Pessoa Desaparecida,Menor de Idade,313,168,145,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-09,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-09,Formulário 7,Pessoa Localizada,Maior de Idade,416,143,273,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-09,Formulário 7,Pessoa Localizada,Menor de Idade,288,159,129,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-10,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-10,Formulário 7,Pessoa Desaparecida,Maior de Idade,404,113,291,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-10,Formulário 7,Pessoa Desaparecida,Menor de Idade,354,215,139,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-10,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-10,Formulário 7,Pessoa Localizada,Maior de Idade,414,138,276,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-10,Formulário 7,Pessoa Localizada,Menor de Idade,306,174,132,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-11,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-11,Formulário 7,Pessoa Desaparecida,Maior de Idade,411,107,304,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-11,Formulário 7,Pessoa Desaparecida,Menor de Idade,329,198,131,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-11,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-11,Formulário 7,Pessoa Localizada,Maior de Idade,463,167,296,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-11,Formulário 7,Pessoa Localizada,Menor de Idade,241,136,105,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-12,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-12,Formulário 7,Pessoa Desaparecida,Maior de Idade,452,141,311,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-12,Formulário 7,Pessoa Desaparecida,Menor de Idade,293,168,125,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-12,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-12,Formulário 7,Pessoa Localizada,Maior de Idade,386,135,251,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2019,2019-12,Formulário 7,Pessoa Localizada,Menor de Idade,222,122,100,11194346,5754837,5439509
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-01,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-01,Formulário 7,Pessoa Desaparecida,Maior de Idade,460,147,313,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-01,Formulário 7,Pessoa Desaparecida,Menor de Idade,323,194,129,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-01,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-01,Formulário 7,Pessoa Localizada,Maior de Idade,506,169,337,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-01,Formulário 7,Pessoa Localizada,Menor de Idade,327,188,139,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-02,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-02,Formulário 7,Pessoa Desaparecida,Maior de Idade,448,135,313,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-02,Formulário 7,Pessoa Desaparecida,Menor de Idade,284,167,117,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-02,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-02,Formulário 7,Pessoa Localizada,Maior de Idade,428,161,267,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-02,Formulário 7,Pessoa Localizada,Menor de Idade,273,166,107,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-03,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-03,Formulário 7,Pessoa Desaparecida,Maior de Idade,358,104,254,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-03,Formulário 7,Pessoa Desaparecida,Menor de Idade,259,156,103,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-03,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-03,Formulário 7,Pessoa Localizada,Maior de Idade,304,98,206,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-03,Formulário 7,Pessoa Localizada,Menor de Idade,210,117,93,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-04,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-04,Formulário 7,Pessoa Desaparecida,Maior de Idade,200,50,150,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-04,Formulário 7,Pessoa Desaparecida,Menor de Idade,124,81,43,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-04,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-04,Formulário 7,Pessoa Localizada,Maior de Idade,166,41,125,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-04,Formulário 7,Pessoa Localizada,Menor de Idade,129,81,48,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-05,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-05,Formulário 7,Pessoa Desaparecida,Maior de Idade,238,68,170,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-05,Formulário 7,Pessoa Desaparecida,Menor de Idade,153,88,65,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-05,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-05,Formulário 7,Pessoa Localizada,Maior de Idade,238,78,160,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-05,Formulário 7,Pessoa Localizada,Menor de Idade,158,88,70,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-06,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-06,Formulário 7,Pessoa Desaparecida,Maior de Idade,276,79,197,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-06,Formulário 7,Pessoa Desaparecida,Menor de Idade,149,89,60,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-06,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-06,Formulário 7,Pessoa Localizada,Maior de Idade,299,105,194,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-06,Formulário 7,Pessoa Localizada,Menor de Idade,145,88,57,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 7,Pessoa Desaparecida,Maior de Idade,262,84,178,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 7,Pessoa Desaparecida,Menor de Idade,178,111,67,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 7,Pessoa Localizada,Maior de Idade,288,99,189,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-07,Formulário 7,Pessoa Localizada,Menor de Idade,149,90,59,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 7,Pessoa Desaparecida,Maior de Idade,287,80,207,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 7,Pessoa Desaparecida,Menor de Idade,180,119,61,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 7,Pessoa Localizada,Maior de Idade,268,86,182,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-08,Formulário 7,Pessoa Localizada,Menor de Idade,159,105,54,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 7,Pessoa Desaparecida,Maior de Idade,327,95,232,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 7,Pessoa Desaparecida,Menor de Idade,204,138,66,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 7,Pessoa Localizada,Maior de Idade,299,98,201,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-09,Formulário 7,Pessoa Localizada,Menor de Idade,163,111,52,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 7,Pessoa Desaparecida,Maior de Idade,309,83,226,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 7,Pessoa Desaparecida,Menor de Idade,214,127,87,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 7,Pessoa Localizada,Maior de Idade,320,113,207,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-10,Formulário 7,Pessoa Localizada,Menor de Idade,185,105,80,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 7,Pessoa Desaparecida,Maior de Idade,354,97,257,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 7,Pessoa Desaparecida,Menor de Idade,249,135,114,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 7,Pessoa Localizada,Idade Não Informada,0,0,0,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 7,Pessoa Localizada,Maior de Idade,321,94,227,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-11,Formulário 7,Pessoa Localizada,Menor de Idade,204,115,89,11220286,5768602,5451684
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2020,2020-12,Formulário 7,Pessoa Desaparecida,Idade Não Informada,0,0,0,11220286,5768602,5451684
