nivel_geo,abrangencia,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,ano_mes,formulario_clean,evento_clean,agente,num_total,num_fem,num_masc,pop_total,pop_fem,pop_masc
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Morte de Agente do Estado,Polícia Civil,1,0,1,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,1,0,1,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-05,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-06,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,2,0,2,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Morte de Agente do Estado,Polícia Civil,1,0,1,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-07,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,1,0,1,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-08,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-09,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Morte de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-10,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Morte de Agente do Estado,Polícia Militar,1,0,1,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,1,1,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Suicídio de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-11,Formulário 2,Suicídio de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Morte de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Morte de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Morte de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Morte de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Morte de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Morte de Agente do Estado,Polícia Militar,1,0,1,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Morte de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Morte de Agente do Estado,Polícia Rodoviária Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Morte de Agente do Estado,Profissionais de Perícia,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Suicídio de Agente do Estado,Agente de Trânsito,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Suicídio de Agente do Estado,Bombeiro Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Suicídio de Agente do Estado,Guarda Municipal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Suicídio de Agente do Estado,Polícia Civil,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Suicídio de Agente do Estado,Polícia Federal,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Suicídio de Agente do Estado,Polícia Militar,0,0,0,11227789,5773931,5453858
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2021,2021-12,Formulário 2,Suicídio de Agente do Estado,Polícia Penal,0,0,0,11227789,5773931,5453858
