nivel_geo,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,formulario_clean,evento_clean,num_total,pop_total,tx_total_100k
Município,4302451,4302451,BOQUEIRÃO DO LEÃO,Boqueirão do Leão,2017,Formulário 8,Mandado de prisão cumprido,1,6996,14.29388221841052
Município,4302451,4302451,BOQUEIRÃO DO LEÃO,Boqueirão do Leão,2018,Formulário 8,Mandado de prisão cumprido,2,6874,29.09514111143439
Município,4302451,4302451,BOQUEIRÃO DO LEÃO,Boqueirão do Leão,2019,Formulário 8,Mandado de prisão cumprido,0,6752,0.0
Município,4302451,4302451,BOQUEIRÃO DO LEÃO,Boqueirão do Leão,2020,Formulário 8,Mandado de prisão cumprido,0,6639,0.0
Município,4302451,4302451,BOQUEIRÃO DO LEÃO,Boqueirão do Leão,2021,Formulário 8,Mandado de prisão cumprido,0,6528,0.0
Município,4302451,4302451,BOQUEIRÃO DO LEÃO,Boqueirão do Leão,2022,Formulário 8,Mandado de prisão cumprido,0,6395,0.0
Município,4302451,4302451,BOQUEIRÃO DO LEÃO,Boqueirão do Leão,2023,Formulário 8,Mandado de prisão cumprido,0,6290,0.0
Município,4302451,4302451,BOQUEIRÃO DO LEÃO,Boqueirão do Leão,2024,Formulário 8,Mandado de prisão cumprido,3,6215,48.270313757039425
Município,4302451,4302451,BOQUEIRÃO DO LEÃO,Boqueirão do Leão,2025,Formulário 8,Mandado de prisão cumprido,1,6202,16.123831022250886
Município,4302501,4302501,BOSSOROCA,Bossoroca,2015,Formulário 8,Mandado de prisão cumprido,0,6693,0.0
Município,4302501,4302501,BOSSOROCA,Bossoroca,2016,Formulário 8,Mandado de prisão cumprido,2,6607,30.27092477675193
Município,4302501,4302501,BOSSOROCA,Bossoroca,2017,Formulário 8,Mandado de prisão cumprido,6,6520,92.02453987730061
Município,4302501,4302501,BOSSOROCA,Bossoroca,2018,Formulário 8,Mandado de prisão cumprido,3,6436,46.61280298321939
Município,4302501,4302501,BOSSOROCA,Bossoroca,2019,Formulário 8,Mandado de prisão cumprido,0,6365,0.0
Município,4302501,4302501,BOSSOROCA,Bossoroca,2020,Formulário 8,Mandado de prisão cumprido,1,6291,15.895724050230488
Município,4302501,4302501,BOSSOROCA,Bossoroca,2021,Formulário 8,Mandado de prisão cumprido,0,6209,0.0
Município,4302501,4302501,BOSSOROCA,Bossoroca,2022,Formulário 8,Mandado de prisão cumprido,1,6122,16.33453119895459
Município,4302501,4302501,BOSSOROCA,Bossoroca,2023,Formulário 8,Mandado de prisão cumprido,0,6037,0.0
Município,4302501,4302501,BOSSOROCA,Bossoroca,2024,Formulário 8,Mandado de prisão cumprido,1,5988,16.7000668002672
Município,4302501,4302501,BOSSOROCA,Bossoroca,2025,Formulário 8,Mandado de prisão cumprido,0,5978,0.0
Município,4302584,4302584,BOZANO,Bozano,2015,Formulário 8,Mandado de prisão cumprido,0,2224,0.0
Município,4302584,4302584,BOZANO,Bozano,2016,Formulário 8,Mandado de prisão cumprido,0,2221,0.0
Município,4302584,4302584,BOZANO,Bozano,2017,Formulário 8,Mandado de prisão cumprido,0,2219,0.0
Município,4302584,4302584,BOZANO,Bozano,2018,Formulário 8,Mandado de prisão cumprido,0,2212,0.0
Município,4302584,4302584,BOZANO,Bozano,2019,Formulário 8,Mandado de prisão cumprido,0,2218,0.0
Município,4302584,4302584,BOZANO,Bozano,2020,Formulário 8,Mandado de prisão cumprido,0,2229,0.0
Município,4302584,4302584,BOZANO,Bozano,2021,Formulário 8,Mandado de prisão cumprido,0,2220,0.0
Município,4302584,4302584,BOZANO,Bozano,2022,Formulário 8,Mandado de prisão cumprido,0,2213,0.0
Município,4302584,4302584,BOZANO,Bozano,2023,Formulário 8,Mandado de prisão cumprido,0,2176,0.0
Município,4302584,4302584,BOZANO,Bozano,2024,Formulário 8,Mandado de prisão cumprido,0,2195,0.0
Município,4302584,4302584,BOZANO,Bozano,2025,Formulário 8,Mandado de prisão cumprido,0,2195,0.0
Município,4302600,4302600,BRAGA,Braga,2015,Formulário 8,Mandado de prisão cumprido,0,3643,0.0
Município,4302600,4302600,BRAGA,Braga,2016,Formulário 8,Mandado de prisão cumprido,3,3602,83.2870627429206
Município,4302600,4302600,BRAGA,Braga,2017,Formulário 8,Mandado de prisão cumprido,1,3569,28.01905295601009
Município,4302600,4302600,BRAGA,Braga,2018,Formulário 8,Mandado de prisão cumprido,2,3523,56.76979846721544
Município,4302600,4302600,BRAGA,Braga,2019,Formulário 8,Mandado de prisão cumprido,1,3495,28.612303290414882
Município,4302600,4302600,BRAGA,Braga,2020,Formulário 8,Mandado de prisão cumprido,0,3454,0.0
Município,4302600,4302600,BRAGA,Braga,2021,Formulário 8,Mandado de prisão cumprido,1,3417,29.2654375182909
Município,4302600,4302600,BRAGA,Braga,2022,Formulário 8,Mandado de prisão cumprido,2,3383,59.119125036949455
Município,4302600,4302600,BRAGA,Braga,2023,Formulário 8,Mandado de prisão cumprido,0,3325,0.0
Município,4302600,4302600,BRAGA,Braga,2024,Formulário 8,Mandado de prisão cumprido,1,3326,30.066145520144318
Município,4302600,4302600,BRAGA,Braga,2025,Formulário 8,Mandado de prisão cumprido,0,3322,0.0
Município,4302659,4302659,BROCHIER,Brochier,2015,Formulário 8,Mandado de prisão cumprido,0,4828,0.0
Município,4302659,4302659,BROCHIER,Brochier,2016,Formulário 8,Mandado de prisão cumprido,3,4869,61.61429451632779
Município,4302659,4302659,BROCHIER,Brochier,2017,Formulário 8,Mandado de prisão cumprido,2,4899,40.824658093488466
Município,4302659,4302659,BROCHIER,Brochier,2018,Formulário 8,Mandado de prisão cumprido,0,4920,0.0
Município,4302659,4302659,BROCHIER,Brochier,2019,Formulário 8,Mandado de prisão cumprido,0,4962,0.0
Município,4302659,4302659,BROCHIER,Brochier,2020,Formulário 8,Mandado de prisão cumprido,0,5014,0.0
Município,4302659,4302659,BROCHIER,Brochier,2021,Formulário 8,Mandado de prisão cumprido,0,5036,0.0
Município,4302659,4302659,BROCHIER,Brochier,2022,Formulário 8,Mandado de prisão cumprido,0,5046,0.0
Município,4302659,4302659,BROCHIER,Brochier,2023,Formulário 8,Mandado de prisão cumprido,0,5047,0.0
Município,4302659,4302659,BROCHIER,Brochier,2024,Formulário 8,Mandado de prisão cumprido,0,5079,0.0
Município,4302659,4302659,BROCHIER,Brochier,2025,Formulário 8,Mandado de prisão cumprido,0,5083,0.0
Município,4302709,4302709,BUTIÁ,Butiá,2015,Formulário 8,Mandado de prisão cumprido,0,20549,0.0
Município,4302709,4302709,BUTIÁ,Butiá,2016,Formulário 8,Mandado de prisão cumprido,13,20479,63.47966209287563
Município,4302709,4302709,BUTIÁ,Butiá,2017,Formulário 8,Mandado de prisão cumprido,7,20391,34.32887058015792
Município,4302709,4302709,BUTIÁ,Butiá,2018,Formulário 8,Mandado de prisão cumprido,18,20275,88.77928483353884
Município,4302709,4302709,BUTIÁ,Butiá,2019,Formulário 8,Mandado de prisão cumprido,15,20157,74.4158356898348
Município,4302709,4302709,BUTIÁ,Butiá,2020,Formulário 8,Mandado de prisão cumprido,12,20035,59.895183428999246
Município,4302709,4302709,BUTIÁ,Butiá,2021,Formulário 8,Mandado de prisão cumprido,16,19894,80.42625917362018
Município,4302709,4302709,BUTIÁ,Butiá,2022,Formulário 8,Mandado de prisão cumprido,14,19713,71.0191244356516
Município,4302709,4302709,BUTIÁ,Butiá,2023,Formulário 8,Mandado de prisão cumprido,1,19557,5.113258679756608
Município,4302709,4302709,BUTIÁ,Butiá,2024,Formulário 8,Mandado de prisão cumprido,17,19433,87.48005969227603
Município,4302709,4302709,BUTIÁ,Butiá,2025,Formulário 8,Mandado de prisão cumprido,18,19421,92.68317800319242
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2015,Formulário 8,Mandado de prisão cumprido,0,34246,0.0
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2016,Formulário 8,Mandado de prisão cumprido,6,34196,17.545911802550005
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2017,Formulário 8,Mandado de prisão cumprido,9,34137,26.36435539151068
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2018,Formulário 8,Mandado de prisão cumprido,60,34080,176.05633802816902
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2019,Formulário 8,Mandado de prisão cumprido,28,34041,82.25375282747275
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2020,Formulário 8,Mandado de prisão cumprido,18,34006,52.93183555843086
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2021,Formulário 8,Mandado de prisão cumprido,28,33903,82.58856148423443
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2022,Formulário 8,Mandado de prisão cumprido,22,33745,65.19484368054526
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2023,Formulário 8,Mandado de prisão cumprido,31,33623,92.1987924932338
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2024,Formulário 8,Mandado de prisão cumprido,21,33508,62.67160081174645
Município,4302808,4302808,CAÇAPAVA DO SUL,Caçapava do Sul,2025,Formulário 8,Mandado de prisão cumprido,4,33501,11.939942091280857
Município,4302907,4302907,CACEQUI,Cacequi,2015,Formulário 8,Mandado de prisão cumprido,0,13159,0.0
Município,4302907,4302907,CACEQUI,Cacequi,2016,Formulário 8,Mandado de prisão cumprido,19,12953,146.68416583030958
Município,4302907,4302907,CACEQUI,Cacequi,2017,Formulário 8,Mandado de prisão cumprido,33,12734,259.14873566828965
Município,4302907,4302907,CACEQUI,Cacequi,2018,Formulário 8,Mandado de prisão cumprido,32,12510,255.79536370903278
Município,4302907,4302907,CACEQUI,Cacequi,2019,Formulário 8,Mandado de prisão cumprido,9,12296,73.19453480806766
Município,4302907,4302907,CACEQUI,Cacequi,2020,Formulário 8,Mandado de prisão cumprido,5,12092,41.349652662917634
Município,4302907,4302907,CACEQUI,Cacequi,2021,Formulário 8,Mandado de prisão cumprido,14,11874,117.90466565605524
Município,4302907,4302907,CACEQUI,Cacequi,2022,Formulário 8,Mandado de prisão cumprido,3,11655,25.74002574002574
Município,4302907,4302907,CACEQUI,Cacequi,2023,Formulário 8,Mandado de prisão cumprido,1,11469,8.719155985700585
Município,4302907,4302907,CACEQUI,Cacequi,2024,Formulário 8,Mandado de prisão cumprido,4,11324,35.323207347227125
Município,4302907,4302907,CACEQUI,Cacequi,2025,Formulário 8,Mandado de prisão cumprido,0,11300,0.0
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2015,Formulário 8,Mandado de prisão cumprido,0,84854,0.0
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2016,Formulário 8,Mandado de prisão cumprido,90,84657,106.31135050852264
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2017,Formulário 8,Mandado de prisão cumprido,61,84421,72.25690290330606
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2018,Formulário 8,Mandado de prisão cumprido,22,84181,26.13416329100391
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2019,Formulário 8,Mandado de prisão cumprido,45,83977,53.586100956214196
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2020,Formulário 8,Mandado de prisão cumprido,22,83743,26.27085248916327
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2021,Formulário 8,Mandado de prisão cumprido,11,83390,13.191030099532318
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2022,Formulário 8,Mandado de prisão cumprido,12,82920,14.47178002894356
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2023,Formulário 8,Mandado de prisão cumprido,7,82563,8.478374090088781
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2024,Formulário 8,Mandado de prisão cumprido,13,82250,15.80547112462006
Município,4303004,4303004,CACHOEIRA DO SUL,Cachoeira do Sul,2025,Formulário 8,Mandado de prisão cumprido,60,82222,72.9731701977573
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2015,Formulário 8,Mandado de prisão cumprido,0,127395,0.0
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2016,Formulário 8,Mandado de prisão cumprido,12,129233,9.285553999365487
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2017,Formulário 8,Mandado de prisão cumprido,17,130962,12.98086467830363
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2018,Formulário 8,Mandado de prisão cumprido,11,132572,8.297378028542981
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2019,Formulário 8,Mandado de prisão cumprido,8,134162,5.962940325874689
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2020,Formulário 8,Mandado de prisão cumprido,12,135723,8.841537543378793
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2021,Formulário 8,Mandado de prisão cumprido,6,137093,4.376591073213074
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2022,Formulário 8,Mandado de prisão cumprido,62,138339,44.817441213251506
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2023,Formulário 8,Mandado de prisão cumprido,70,139719,50.100558979093755
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2024,Formulário 8,Mandado de prisão cumprido,45,141303,31.84645761236492
Município,4303103,4303103,CACHOEIRINHA,Cachoeirinha,2025,Formulário 8,Mandado de prisão cumprido,119,141503,84.09715695073602
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2015,Formulário 8,Mandado de prisão cumprido,0,4891,0.0
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2016,Formulário 8,Mandado de prisão cumprido,5,4876,102.54306808859721
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2017,Formulário 8,Mandado de prisão cumprido,1,4866,20.55076037813399
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2018,Formulário 8,Mandado de prisão cumprido,3,4846,61.90672719768881
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2019,Formulário 8,Mandado de prisão cumprido,4,4829,82.83288465520812
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2020,Formulário 8,Mandado de prisão cumprido,0,4815,0.0
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2021,Formulário 8,Mandado de prisão cumprido,0,4782,0.0
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2022,Formulário 8,Mandado de prisão cumprido,1,4741,21.092596498628982
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2023,Formulário 8,Mandado de prisão cumprido,5,4707,106.22477161674102
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2024,Formulário 8,Mandado de prisão cumprido,2,4694,42.60758414997869
Município,4303202,4303202,CACIQUE DOBLE,Cacique Doble,2025,Formulário 8,Mandado de prisão cumprido,0,4692,0.0
Município,4303301,4303301,CAIBATÉ,Caibaté,2015,Formulário 8,Mandado de prisão cumprido,0,4983,0.0
Município,4303301,4303301,CAIBATÉ,Caibaté,2016,Formulário 8,Mandado de prisão cumprido,0,4962,0.0
Município,4303301,4303301,CAIBATÉ,Caibaté,2017,Formulário 8,Mandado de prisão cumprido,9,4937,182.29694146242656
Município,4303301,4303301,CAIBATÉ,Caibaté,2018,Formulário 8,Mandado de prisão cumprido,0,4927,0.0
Município,4303301,4303301,CAIBATÉ,Caibaté,2019,Formulário 8,Mandado de prisão cumprido,4,4916,81.36696501220504
Município,4303301,4303301,CAIBATÉ,Caibaté,2020,Formulário 8,Mandado de prisão cumprido,1,4908,20.37489812550937
Município,4303301,4303301,CAIBATÉ,Caibaté,2021,Formulário 8,Mandado de prisão cumprido,2,4879,40.99200655872105
Município,4303301,4303301,CAIBATÉ,Caibaté,2022,Formulário 8,Mandado de prisão cumprido,9,4853,185.4522975479085
Município,4303301,4303301,CAIBATÉ,Caibaté,2023,Formulário 8,Mandado de prisão cumprido,0,4808,0.0
Município,4303301,4303301,CAIBATÉ,Caibaté,2024,Formulário 8,Mandado de prisão cumprido,3,4797,62.53908692933083
Município,4303301,4303301,CAIBATÉ,Caibaté,2025,Formulário 8,Mandado de prisão cumprido,0,4795,0.0
Município,4303400,4303400,CAIÇARA,Caiçara,2015,Formulário 8,Mandado de prisão cumprido,0,5082,0.0
Município,4303400,4303400,CAIÇARA,Caiçara,2016,Formulário 8,Mandado de prisão cumprido,0,5063,0.0
Município,4303400,4303400,CAIÇARA,Caiçara,2017,Formulário 8,Mandado de prisão cumprido,0,5045,0.0
Município,4303400,4303400,CAIÇARA,Caiçara,2018,Formulário 8,Mandado de prisão cumprido,3,5028,59.66587112171838
Município,4303400,4303400,CAIÇARA,Caiçara,2019,Formulário 8,Mandado de prisão cumprido,3,5020,59.7609561752988
Município,4303400,4303400,CAIÇARA,Caiçara,2020,Formulário 8,Mandado de prisão cumprido,4,5020,79.6812749003984
Município,4303400,4303400,CAIÇARA,Caiçara,2021,Formulário 8,Mandado de prisão cumprido,1,5000,20.0
Município,4303400,4303400,CAIÇARA,Caiçara,2022,Formulário 8,Mandado de prisão cumprido,1,4979,20.08435428800964
Município,4303400,4303400,CAIÇARA,Caiçara,2023,Formulário 8,Mandado de prisão cumprido,0,4941,0.0
Município,4303400,4303400,CAIÇARA,Caiçara,2024,Formulário 8,Mandado de prisão cumprido,0,4933,0.0
Município,4303400,4303400,CAIÇARA,Caiçara,2025,Formulário 8,Mandado de prisão cumprido,1,4931,20.27986209693774
Município,4303509,4303509,CAMAQUÃ,Camaquã,2015,Formulário 8,Mandado de prisão cumprido,0,64254,0.0
Município,4303509,4303509,CAMAQUÃ,Camaquã,2016,Formulário 8,Mandado de prisão cumprido,31,64307,48.206260593714525
Município,4303509,4303509,CAMAQUÃ,Camaquã,2017,Formulário 8,Mandado de prisão cumprido,32,64330,49.743510026426236
Município,4303509,4303509,CAMAQUÃ,Camaquã,2018,Formulário 8,Mandado de prisão cumprido,61,64358,94.78231144535256
Município,4303509,4303509,CAMAQUÃ,Camaquã,2019,Formulário 8,Mandado de prisão cumprido,38,64403,59.00346257161933
Município,4303509,4303509,CAMAQUÃ,Camaquã,2020,Formulário 8,Mandado de prisão cumprido,37,64446,57.41240728672067
Município,4303509,4303509,CAMAQUÃ,Camaquã,2021,Formulário 8,Mandado de prisão cumprido,41,64379,63.685363239565696
Município,4303509,4303509,CAMAQUÃ,Camaquã,2022,Formulário 8,Mandado de prisão cumprido,27,64220,42.042977265649334
Município,4303509,4303509,CAMAQUÃ,Camaquã,2023,Formulário 8,Mandado de prisão cumprido,32,64097,49.92433343214191
Município,4303509,4303509,CAMAQUÃ,Camaquã,2024,Formulário 8,Mandado de prisão cumprido,14,63959,21.88902265513845
Município,4303509,4303509,CAMAQUÃ,Camaquã,2025,Formulário 8,Mandado de prisão cumprido,16,63961,25.015243664107818
Município,4303558,4303558,CAMARGO,Camargo,2015,Formulário 8,Mandado de prisão cumprido,0,2703,0.0
Município,4303558,4303558,CAMARGO,Camargo,2016,Formulário 8,Mandado de prisão cumprido,0,2744,0.0
Município,4303558,4303558,CAMARGO,Camargo,2017,Formulário 8,Mandado de prisão cumprido,0,2791,0.0
Município,4303558,4303558,CAMARGO,Camargo,2018,Formulário 8,Mandado de prisão cumprido,0,2830,0.0
Município,4303558,4303558,CAMARGO,Camargo,2019,Formulário 8,Mandado de prisão cumprido,0,2871,0.0
Município,4303558,4303558,CAMARGO,Camargo,2020,Formulário 8,Mandado de prisão cumprido,0,2922,0.0
Município,4303558,4303558,CAMARGO,Camargo,2021,Formulário 8,Mandado de prisão cumprido,0,2964,0.0
Município,4303558,4303558,CAMARGO,Camargo,2022,Formulário 8,Mandado de prisão cumprido,0,3001,0.0
Município,4303558,4303558,CAMARGO,Camargo,2023,Formulário 8,Mandado de prisão cumprido,0,2999,0.0
Município,4303558,4303558,CAMARGO,Camargo,2024,Formulário 8,Mandado de prisão cumprido,0,3056,0.0
Município,4303558,4303558,CAMARGO,Camargo,2025,Formulário 8,Mandado de prisão cumprido,0,3060,0.0
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2015,Formulário 8,Mandado de prisão cumprido,0,6592,0.0
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2016,Formulário 8,Mandado de prisão cumprido,15,6584,227.8250303766707
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2017,Formulário 8,Mandado de prisão cumprido,7,6556,106.77242220866383
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2018,Formulário 8,Mandado de prisão cumprido,14,6546,213.87106630003055
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2019,Formulário 8,Mandado de prisão cumprido,5,6547,76.3708568810142
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2020,Formulário 8,Mandado de prisão cumprido,3,6535,45.90665646518745
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2021,Formulário 8,Mandado de prisão cumprido,2,6518,30.684258975145752
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2022,Formulário 8,Mandado de prisão cumprido,0,6500,0.0
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2023,Formulário 8,Mandado de prisão cumprido,0,6482,0.0
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2024,Formulário 8,Mandado de prisão cumprido,5,6492,77.01786814540974
Município,4303608,4303608,CAMBARÁ DO SUL,Cambará do Sul,2025,Formulário 8,Mandado de prisão cumprido,0,6490,0.0
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2015,Formulário 8,Mandado de prisão cumprido,0,3312,0.0
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2016,Formulário 8,Mandado de prisão cumprido,5,3313,150.92061575611228
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2017,Formulário 8,Mandado de prisão cumprido,3,3316,90.47044632086852
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2018,Formulário 8,Mandado de prisão cumprido,0,3320,0.0
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2019,Formulário 8,Mandado de prisão cumprido,0,3332,0.0
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2020,Formulário 8,Mandado de prisão cumprido,2,3336,59.95203836930455
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2021,Formulário 8,Mandado de prisão cumprido,0,3329,0.0
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2022,Formulário 8,Mandado de prisão cumprido,0,3310,0.0
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2023,Formulário 8,Mandado de prisão cumprido,4,3288,121.65450121654501
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2024,Formulário 8,Mandado de prisão cumprido,1,3311,30.202355783751134
Município,4303673,4303673,CAMPESTRE DA SERRA,Campestre da Serra,2025,Formulário 8,Mandado de prisão cumprido,0,3311,0.0
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2015,Formulário 8,Mandado de prisão cumprido,0,6135,0.0
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2016,Formulário 8,Mandado de prisão cumprido,0,6114,0.0
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2017,Formulário 8,Mandado de prisão cumprido,1,6102,16.38806948541462
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2018,Formulário 8,Mandado de prisão cumprido,1,6095,16.406890894175554
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2019,Formulário 8,Mandado de prisão cumprido,0,6098,0.0
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2020,Formulário 8,Mandado de prisão cumprido,2,6110,32.733224222585925
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2021,Formulário 8,Mandado de prisão cumprido,0,6099,0.0
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2022,Formulário 8,Mandado de prisão cumprido,2,6061,32.99785513941594
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2023,Formulário 8,Mandado de prisão cumprido,1,6018,16.616816218012627
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2024,Formulário 8,Mandado de prisão cumprido,0,6001,0.0
Município,4303707,4303707,CAMPINA DAS MISSÕES,Campina das Missões,2025,Formulário 8,Mandado de prisão cumprido,0,5999,0.0
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2015,Formulário 8,Mandado de prisão cumprido,0,5507,0.0
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2016,Formulário 8,Mandado de prisão cumprido,5,5490,91.07468123861567
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2017,Formulário 8,Mandado de prisão cumprido,0,5483,0.0
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2018,Formulário 8,Mandado de prisão cumprido,0,5474,0.0
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2019,Formulário 8,Mandado de prisão cumprido,0,5465,0.0
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2020,Formulário 8,Mandado de prisão cumprido,0,5472,0.0
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2021,Formulário 8,Mandado de prisão cumprido,0,5455,0.0
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2022,Formulário 8,Mandado de prisão cumprido,0,5428,0.0
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2023,Formulário 8,Mandado de prisão cumprido,0,5396,0.0
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2024,Formulário 8,Mandado de prisão cumprido,1,5390,18.552875695732837
Município,4303806,4303806,CAMPINAS DO SUL,Campinas do Sul,2025,Formulário 8,Mandado de prisão cumprido,1,5388,18.55976243504083
Município,4303905,4303905,CAMPO BOM,Campo Bom,2015,Formulário 8,Mandado de prisão cumprido,0,64090,0.0
Município,4303905,4303905,CAMPO BOM,Campo Bom,2016,Formulário 8,Mandado de prisão cumprido,14,64276,21.781069139336612
Município,4303905,4303905,CAMPO BOM,Campo Bom,2017,Formulário 8,Mandado de prisão cumprido,41,64429,63.635940337425694
Município,4303905,4303905,CAMPO BOM,Campo Bom,2018,Formulário 8,Mandado de prisão cumprido,31,64553,48.02255510975477
Município,4303905,4303905,CAMPO BOM,Campo Bom,2019,Formulário 8,Mandado de prisão cumprido,12,64684,18.551728402696185
Município,4303905,4303905,CAMPO BOM,Campo Bom,2020,Formulário 8,Mandado de prisão cumprido,26,64807,40.11912293425093
Município,4303905,4303905,CAMPO BOM,Campo Bom,2021,Formulário 8,Mandado de prisão cumprido,14,64834,21.593608291945586
Município,4303905,4303905,CAMPO BOM,Campo Bom,2022,Formulário 8,Mandado de prisão cumprido,22,64772,33.96529364540233
Município,4303905,4303905,CAMPO BOM,Campo Bom,2023,Formulário 8,Mandado de prisão cumprido,33,64734,50.97784780795254
Município,4303905,4303905,CAMPO BOM,Campo Bom,2024,Formulário 8,Mandado de prisão cumprido,32,64704,49.45598417408506
Município,4303905,4303905,CAMPO BOM,Campo Bom,2025,Formulário 8,Mandado de prisão cumprido,41,64719,63.350793430059184
Município,4304002,4304002,CAMPO NOVO,Campo Novo,2015,Formulário 8,Mandado de prisão cumprido,0,5373,0.0
Município,4304002,4304002,CAMPO NOVO,Campo Novo,2016,Formulário 8,Mandado de prisão cumprido,3,5337,56.21135469364812
